well_id,easting,northing,depth_tvd_m,porosity_pct,gamma_ray_api,bulk_density_gcc,formation_top_tvd,formation_base_tvd,formation_thickness_m,distance_to_usp_km,flag,flag_reason
PKP-01,118503.09,453402.51,,9.041,67.431213,2.570333,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.884,68.023468,2.57172,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.7705,68.72644,2.569265,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.7756,69.185852,2.564631,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.9081,68.91124,2.559968,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.084399999999999,67.871048,2.556524,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.223099999999999,66.49794,2.554089,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.315199999999999,65.124237,2.551859,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.3338,64.041306,2.55001,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.2827,63.275978,2.54896,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.236,62.512451,2.548307,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.2325,61.628532,2.547683,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.2226,60.884224,2.547035,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.1661,60.688911,2.546282,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.0965,61.180191,2.545274,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.0413,62.142921,2.544553,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.993500000000001,63.163887,2.545238,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.957600000000001,63.838417,2.547344,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.9428,63.967995,2.54936,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.9016,63.5616,2.550072,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.7448,62.775551,2.5495,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.4558,61.838326,2.54823,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.1326,61.018639,2.547664,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.9156,60.55452,2.549405,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.9078,60.641815,2.553474,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.0888,61.244995,2.558952,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.3025,61.911057,2.564887,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.3932,62.198845,2.568964,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.322799999999999,62.143814,2.569552,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.1899,61.994606,2.56808,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.1299,61.900658,2.56631,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.211400000000001,62.100304,2.56471,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.4275,62.818336,2.563394,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.722000000000001,63.951324,2.562809,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.9898,65.242523,2.563681,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.1142,66.546494,2.566657,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.0655,67.654373,2.569984,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.9154,68.215195,2.570349,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.7422,68.016846,2.567773,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.5865,67.22876,2.564882,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.4524,66.219223,2.563083,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.3155,65.396912,2.563385,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.1651,65.097504,2.567386,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.0434,65.381668,2.575192,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.9823,65.875961,2.583977,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.937900000000001,66.083252,2.590278,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.8313,65.721802,2.592925,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.629900000000001,64.72522,2.593499,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.3751999999999995,63.253113,2.593415,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.1617,61.742447,2.592237,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.0869,60.584953,2.589315,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.2017,60.034935,2.585137,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.4798,60.207092,2.580371,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,7.8568999999999996,60.91143,2.575184,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.265,61.699036,2.569942,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.6504,62.357323,2.566008,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.9653,63.017784,2.565529,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.1685,63.814667,2.570068,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.2473,64.789902,2.580025,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.213799999999999,65.954163,2.592287,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.0864,67.151764,2.601976,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.8771,68.060532,2.606468,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.6148,68.566376,2.604473,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.3796,68.67421,2.594372,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.256,68.085022,2.578648,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.2967,66.587524,2.563899,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.483699999999999,64.574753,2.553036,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.7219,62.954231,2.547255,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.937000000000001,62.380219,2.548598,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.1351,62.9655,2.556996,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.3406,64.481445,2.567338,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.5503,66.351669,2.573159,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.7472,67.974136,2.570587,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.8769,68.824036,2.561698,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.9155,68.869476,2.552395,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.9,68.31813,2.54782,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.8999,67.464066,2.549216,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.956,66.725601,2.554512,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.051499999999999,66.731934,2.559445,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.1301,67.617859,2.561103,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.1438,68.966766,2.559808,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.074900000000001,70.070343,2.556894,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.9498,70.539948,2.553584,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.7933,70.581818,2.551421,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.6347,70.799057,2.55269,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.487,71.680756,2.55825,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.3396,73.267349,2.567446,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.1749,75.155746,2.578926,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.0297,76.795776,2.589569,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.9647,77.316666,2.592641,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,8.971400000000001,76.207138,2.58294,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.038699999999999,73.524353,2.559825,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.1674,69.843918,2.531534,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.34,66.003601,2.508842,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.553799999999999,63.006187,2.495411,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.830400000000001,61.336311,2.488139,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.1791,60.43544,2.483979,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.626,59.70507,2.481783,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.1512,59.145943,2.480865,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.7007,58.943817,2.480757,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.1653,59.22731,2.481149,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.450899999999999,59.943481,2.481416,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.5411,60.700493,2.480629,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.4862,60.787956,2.477566,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.4092,60.017426,2.471966,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.363399999999999,58.911346,2.467622,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.2948,58.275139,2.470942,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.178799999999999,58.417244,2.48395,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.1181,59.259476,2.503043,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.1812,60.374451,2.520592,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.254,61.195587,2.531157,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.16,61.324928,2.533175,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.852400000000001,60.930298,2.52947,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.477,60.435509,2.525012,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.224,60.147278,2.523907,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.1595,60.135468,2.525264,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.2528,60.41008,2.526458,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.4086,60.974022,2.526467,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.5659,61.79142,2.524515,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.703,62.708916,2.519966,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.7948,63.487717,2.514117,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.8053,63.812981,2.509825,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.7357,63.453239,2.50826,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.6319,62.462067,2.508061,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.540000000000001,61.292496,2.507883,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.4807,60.621628,2.507978,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.4724,60.897339,2.508323,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.5565,62.117027,2.5081,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.7539,63.813232,2.507955,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.994299999999999,65.396149,2.509871,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.1442,66.419891,2.513838,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.136,66.677979,2.518315,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.982099999999999,66.236633,2.522185,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.7126,65.51329,2.524288,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.4374,65.032043,2.524643,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.321,64.956482,2.524735,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.3931,64.992767,2.525759,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.5594,64.842209,2.528808,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.7302,64.4617,2.535394,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.8073,63.892746,2.545384,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.7243,63.278969,2.555683,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.5391,62.915886,2.561827,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.382,62.942078,2.561181,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.3493,63.246635,2.554408,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.477,63.713097,2.545212,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.77,64.389404,2.537505,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.1618,65.324951,2.533415,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.493500000000001,66.438644,2.532742,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.642700000000001,67.588211,2.533347,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.629000000000001,68.716522,2.532809,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.4786,69.74437,2.531352,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,12.16,70.305161,2.530981,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.702300000000001,70.012604,2.531267,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.172500000000001,68.754135,2.52985,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.6226,66.683578,2.526147,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.1483,64.228058,2.521661,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.9024,62.139214,2.518215,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.9723,61.026939,2.516839,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.3048,60.861351,2.517906,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.7431,61.234474,2.520944,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.1464,61.991211,2.524793,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.456800000000001,63.204193,2.528802,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.666799999999999,64.865219,2.532891,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.7433,66.921814,2.536296,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.6092,69.269897,2.538224,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,11.2596,71.38829,2.538693,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.824200000000001,72.631424,2.537699,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.4586,72.799545,2.535759,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.25,72.044937,2.534091,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.233699999999999,70.408951,2.533087,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.3287,68.281174,2.53289,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.369200000000001,66.488785,2.534089,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.3119,65.313599,2.536758,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.1687,64.594986,2.539898,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.9217,64.200882,2.542283,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.6565,64.024246,2.542406,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.5059,64.050766,2.539108,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.4741,64.445602,2.531753,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.591,65.171219,2.521828,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,9.8742,65.867264,2.512728,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
PKP-01,118503.09,453402.51,,10.2147,66.194168,2.507737,2530.5,2603.5,73.0,22.716662832999923,check,AH depth — deviated well needs TVD conversion before use
